『γηρας』	N
『γηρασκω』	V
『γηροβοσκω』	V
『γηρσαμ』	N
『γηρσομ』	N
『γηρσωμ』	N
『γηρσων』	N
『γηρσωνι』	N
『γησαμ』	N
『γηων』	N
『γιββιρ』	N
『γιγαρτον』	N
『γιγας』	N
『γιεζι』	N
『γιμαλ』	N
『γινομαι』	V
『γινωσκω』	V
『γιων』	N
『γλαυξ』	N
『γλευκος』	N
『γλυκαζω』	V
『γλυκαινω』	V
『γλυκασμα』	N
『γλυκασμος』	N
『γλυκερος』	A
『γλυκυς』	A
『γλυκυτης』	N
『γλυμμα』	N
『γλυπτος』	A
『γλυφη』	N
『γλυφω』	V
『γλωσσα』	N
『γλωσσοκομον』	N
『γλωσσοτμητος』	A
『γλωσσοτομεω』	V
『γλωσσοχαριτοω』	V
『γλωσσωδης』	A
『γναθος』	N
『γναφευς』	N
『γνησιος』	A
『γνησιως』	D
『γνοφερος』	A
『γνοφος』	N
『γνοφοω』	V
『γνοφωδης』	A
『γνωμη』	N
『γνωριζω』	V
『γνωριμος』	A
『γνωριστης』	N
『γνωσις』	N
『γνωσις』	V
『γνωστεος』	A
『γνωστης』	N
『γνωστος』	A
『γνωστως』	D
『γοβ』	N
『γογγυζω』	V
『γογγυσις』	N
『γογγυσμος』	N
『γοδολια』	N
『γοδολιας』	N
『γοδολιος』	N
『γοδολλαθι』	N
『γοερος』	A
『γοητεια』	N
『γοθνι』	N
『γοθολια』	N
『γοθολιας』	N
『γοθομ』	N
『γοθονιηλ』	N
『γολαθμαιν』	N
『γολγολ』	N
『γολιαδ』	N
『γολιαθ』	N
『γομερ』	N
『γομορ.1』	N
『γομορ』	N
『γομορρα』	N
『γομος』	N
『γομφιαζω』	V
『γομφιασμος』	N
『γονευς』	N
『γονορρυης』	A
『γονος』	N
『γονυ』	N
『γοος』	N
『γοργιας』	N
『γορτυνα』	N
『γοσομ』	N
『γουγ』	N
『γουδιηλ』	N
『γουν』	X
『γουνι』	N
『γοφερα』	N
『γοωθαμ』	N
『γραμμα』	N
『γραμματεια』	N
『γραμματευς』	N
『γραμματευω』	V
『γραμματικος』	A
『γραμματοεισαγωγευς』	N
『γραπτον』	N
『γραφειον』	N
『γραφη』	N
『γραφικος』	A
『γραφις』	N
『γραφω』	V
『γρηγορεω』	V
『γρηγορησις』	N
『γρυζω』	V
『γρυψ』	N
『γυμναζω』	V
『γυμνασια』	N
『γυμνασιον』	N
『γυμνος』	A
『γυμνοτης』	N
『γυμνοω』	V
『γυμνωσις』	N
『γυναικειος』	A
『γυναικων』	N
『γυναιον』	N
『γυνη』	N
『γυρος』	N
『γυροω』	V
『γυψ』	N
『γωγ』	N
『γωζα』	N
『γωζαν』	N
『γωθι』	N
『γωιμ』	N
『γωλα』	N
『γωλαθ』	N
『γωλαμ』	N
『γωλαν』	N
『γωληλα』	N
『γωλων』	N
『γωναθ』	N
『γωνι』	N
『γωνια』	N
『γωνιαιος』	A
『γωυνι』	N
『δʹ』	M
『δαβασθαι』	N
『δαββων』	N
『δαβιδ』	N
『δαβιρ.1』	N
『δαβιρ』	N
『δαβιρωθ』	N
『δαβιρων』	N
『δαβραθ』	N
『δαβρι』	N
『δαβωρ』	N
『δαγων』	N
『δαδαν』	N
『δαδουχια』	N
『δαεμια』	N
『δαθαν』	N
『δαθεμα』	N
『δαιβαν』	N
『δαιβων』	N
『δαιδαν』	N
『δαιμονιον』	N
『δαιμων』	N
『δαισαν』	N
『δαισων』	N
『δακεθ』	N
『δακνω』	V
『δακρυ』	N
『δακρυω』	V
『δακτυληθρα』	N
『δακτυλιος』	N
『δακτυλος』	N
『δαλααν』	N
『δαλαια』	N
『δαλαιας』	N
『δαλαλ』	N
『δαλαν』	N
『δαλια』	N
『δαλιδα』	N
『δαλιλα』	N
『δαλος』	N
『δαλουια』	N
『δαμαζω』	V
『δαμαλις』	N
『δαμαν』	N
『δαμασεκ』	N
『δαμασκηνος』	N
『δαμασκος』	N
『δαν』	N
『δανειζω』	V
『δανειον』	N
『δανεισμος』	N
『δανειστης』	N
『δανι』	N
『δανιδαν』	N
『δανιηλ』	N
『δανιτων』	N
『δανος』	N
『δαπαναω』	V
『δαπανη』	N
『δαπανημα』	N
『δαρα』	N
『δαρδα』	N
『δαρειον』	N
『δαρειος』	N
『δαρκων』	N
『δαρωμ』	N
『δασεμ』	N
『δασεως』	D
『δασος』	N
『δασυπους』	N
『δασυς』	A
『δαφνη』	N
『δαψιλευω』	V
『δαψιλης』	A
『δε』	C
『δε』	X
『δεββα』	N
『δεββωρα』	N
『δεβερι』	N
『δεβηλαιμ』	N
『δεβλαθα』	N
『δεβλαθαιμ』	N
『δεβραθα』	N
『δεησις』	N
『δεησις』	V
『δει』	V
『δειδω』	V
『δεικνυω』	V
『δειλαινω』	V
『δειλαιος』	A
『δειλανδρεω』	V
『δειλη』	N
『δειλια』	N
『δειλιαινω』	V
『δειλιαω』	V
『δειλινος』	A
『δειλοομαι』	V
『δειλος』	A
『δειλοψυχος』	A
『δειμα』	N
『δειναζω』	V
『δεινος』	A
『δεινως』	D
『δειπνεω』	V
『δειπνον』	N
『δειρα』	N
『δεκα』	M
『δεκαδαρχος』	N
『δεκαεξ』	M
『δεκαμηνιαιος』	A
『δεκαμηνος』	N
『δεκαπηχυς』	A
『δεκαπλασιαζω』	V
『δεκαπλασιων』	A
『δεκαπλασιως』	D
『δεκατη』	A
『δεκατος』	A
『δεκατοω』	V
『δεκαχορδος』	A
『δεκλα』	N
『δεκμων』	N
『δεκτος』	A
『δελθ』	N
『δελτος』	N
『δελφων』	N
『δεμνα』	N
『δενδρον』	N
『δενδρος』	N
『δενδροτομεω』	V
『δενεθι』	N
『δενναβα』	N
『δεξαμενη』	N
『δεξιαζω』	V
『δεξιος』	A
『δεομαι』	V
『δεος』	N
『δερμα』	N
『δερματινος』	A
『δερρις』	N
『δερω』	V
『δεσεθ』	N
『δεσις』	N
『δεσμευω』	V
『δεσμη』	N
『δεσμιος』	A
『δεσμιος』	N
『δεσμος』	N
『δεσμοφυλαξ』	N
『δεσμωτηριον』	N
『δεσμωτης』	N
『δεσποζω』	V
『δεσποτεια』	N
『δεσποτευω』	V
『δεσποτης』	N
『δεσσα』	N
『δεσσαος』	N
『δευρο』	D
『δευρο』	I
『δευτε』	D
『δευτε』	I
『δευτερευω』	V
『δευτεριον』	A
『δευτερολογεω』	V
『δευτερονομιον.1』	N
『δευτερονομιον』	N
『δευτερος』	A
『δευτεροω』	V
『δευτερωσις』	N
『δεφρωνα』	N
『δεχομαι』	V
『δεω』	V
『δη』	X
『δηβων』	N
『δηγμα』	N
『δηλαιστος』	A
『δηλαναθ』	N
『δηλος.1』	A
『δηλος』	N
『δηλοω』	V
『δηλωσις』	N
『δημαγωγια』	N
『δημευω』	V
『δημηγορεω』	V
『δημητριος』	N
『δημιος』	A
『δημιουργεω』	V
『δημιουργος』	N
『δημος』	N
『δημοσιος』	A
『δημοτελης』	A
『δημοτης』	N
『δημοφων』	N
『δησων』	N
『δια』	P
『διαβαθρα』	N
『διαβαινω』	V
『διαβαλλω』	V
『διαβασις』	N
『διαβημα』	N
『διαβιαζομαι』	V
『διαβιβαζω』	V
『διαβιοω』	V
『διαβοαω』	V
『διαβολη』	N
『διαβολος』	N
『διαβουλευω』	V
『διαβουλια』	N
『διαβουλιον』	N
『διαγγελλω』	V
『διαγγελμα』	N
『διαγινομαι』	V
『διαγινωσκω』	V
『διαγλυφω』	V
『διαγνωσις』	N
『διαγογγυζω』	V
『διαγορευω』	V
『διαγραφη』	N
『διαγραφω』	V
『διαγω』	V
『διαγωγη』	N
『διαδεχομαι』	V
『διαδεω』	V
『διαδηλος』	A
『διαδηλος』	N
『διαδημα』	N
『διαδιδρασκω』	V
『διαδιδωμι』	V
『διαδοχος』	N
『διαδυνω』	V
『διαζαω』	V
『διαζομαι』	V
『διαθερμαινω』	V
『διαθεσις』	N
『διαθηκη』	N
『διαθρυπτω』	V
『διαιρεσις』	N
『διαιρεω』	V
『διαιτα』	N
『διαιταω』	V
『διαιτεω』	V
『διακαθιζανω』	V
『διακαθιζω』	V
『διακαιω』	V
『διακαμπτω』	V
『διακαρτερεω』	V
『διακατεχω』	V
『διακειμαι』	V
『διακενος』	N
『διακινδυνευω』	V
『διακινεω』	V
『διακλαω』	V
『διακλεπτω』	V
『διακολυμβαω』	V
『διακομιζω』	V
『διακονια』	N
『διακονος』	N
『διακοπη.1』	N
『διακοπη』	N
『διακοπτω』	V
『διακοσιοι』	A
『διακοσμεω』	V
『διακοσμησις』	N
『διακουω』	V
『διακρατεω』	V
『διακριβοω』	V
『διακρινω』	V
『διακρισις』	N
『διακυβερναω』	V
『διακυπτω』	V
『διακωλυω』	V
『διαλαμβανω』	V
『διαλανθανω』	V
『διαλεγομαι』	V
『διαλειπω』	V
『διαλεκτος』	N
『διαλευκος』	A
『διαλημψις』	N
『διαλιμπανω』	V
『διαλλαγη』	N
『διαλλασσω』	V
『διαλλομαι』	V
『διαλογη』	N
『διαλογιζομαι』	V
『διαλογισμος』	N
『διαλοιδορησις』	N
『διαλυσις』	N
『διαλυω』	V
『διαμαρτανω』	V
『διαμαρτυρεω』	V
『διαμαρτυρια』	N
『διαμαρτυρομαι』	V
『διαμασαομαι』	V
『διαμαχομαι』	V
『διαμελιζω』	V
『διαμενω』	V
『διαμεριζω』	V
『διαμερισμος』	N
『διαμετρεω』	V
『διαμετρησις』	N
『διαναπαυω』	V
『διανεμω』	V
『διανευω』	V
『διανηθω』	V
『διανθιζω』	V
『διανιστημι』	V
『διανοεομαι』	V
『διανοημα』	N
『διανοησις』	N
『διανοια』	N
『διανοιγω』	V
『διανυκτερευω』	V
『διανυω』	V
『διαξαινω』	V
『διαπαρατηρεομαι』	V
『διαπαρθενευω』	V
『διαπαυω』	V
『διαπειλεω』	V
『διαπειραζω』	V
『διαπειρω』	V
『διαπεμπω』	V
『διαπεραω』	V
『διαπεταμαι』	V
『διαπεταννυμι』	V
『διαπιπτω』	V
『διαπλατυνω』	V
『διαπληκτιζομαι』	V
『διαπνεω』	V
『διαπονεω』	V
『διαπορευομαι』	V
『διαπρασις』	N
『διαπρασσω』	V
『διαπρεπης』	A
『διαπριζω』	V
『διαπτωσις』	N
『διαπυρος』	A
『διαπυροω』	V
『διαριθμεω』	V
『διαρκεω』	V
『διαρπαγη』	N
『διαρπαζω』	V
『διαρραινω』	V
『διαρρεω』	V
『διαρρηγνυμι』	V
『διαρρησσω』	V
『διαρριπτω』	V
『διαρρυθμιζω』	V
『διαρταω』	V
『διαρτιζω』	V
『διασαλευω』	V
『διασαφεω』	V
『διασαφησις』	N
『διασειω』	V
『διασκεδαζω』	V
『διασκευαζω』	V
『διασκευη』	N
『διασκιρταω』	V
『διασκορπιζω』	V
『διασκορπισμος』	N
『διασμα』	N
『διασπασμος』	N
『διασπαω』	V
『διασπειρω』	V
『διασπορα』	N
『διασταλσις』	N
『διαστασις』	N
『διαστελλω』	V
『διαστημα』	N
『διαστολη』	N
『διαστραπτω』	V
『διαστρεφω』	V
『διαστροφη』	N
『διαστρωννυμι』	V
『διασυριζω』	V
『διασφαγη』	N
『διασφαλλω』	V
『διασχιζω』	V
『διασωζω』	V
『διαταγη』	N
『διαταγμα』	N
『διαταξις』	N
『διατασσω』	V
『διατεινω』	V
『διατελεω』	V
『διατηκω』	V
『διατηρεω』	V
『διατηρησις』	N
『διατιθεμαι』	V
『διατιλλω』	V
『διατονιον』	N
『διατρεπω』	V
『διατρεφω』	V
『διατρεχω』	V
『διατριβη』	N
『διατριβω』	V
『διατροφη』	N
『διατυποω』	V
『διαφαινω』	V
『διαφανης』	A
『διαφαυσκω』	V
『διαφερω』	V
『διαφευγω』	V
『διαφθειρω』	V
『διαφθορα』	N
『διαφλεγω』	V
『διαφορα』	N
『διαφορεω』	V
『διαφορημα』	N
『διαφορος』	A
『διαφορος』	N
『διαφορως』	D
『διαφυλασσω』	V
『διαφωνεω』	V
『διαφωσκω』	V
『διαφωτιζω』	V
『διαχεω』	V
『διαχριω』	V
『διαχρυσος』	A
『διαχρυσος』	N
『διαχυσις』	N
『διαχωριζω』	V
『διαψαλμα』	N
『διαψευδω』	V
『διαψιθυριζω』	V
『διγλωσσος』	A
『διγομια』	N
『διδακτος』	A
『διδακτος』	N
『διδασκαλια』	N
『διδασκαλος』	N
『διδασκω』	V
『διδαχη』	N
『διδραχμον』	N
『διδυμευω』	V
『διδυμος.1』	A
『διδωμι』	V
『διεγγυαω』	V
『διεγειρω』	V
『διεκβαλλω』	V
『διεκβολη』	N
『διεκκυπτω』	V
『διελαυνω』	V
『διελεγχω』	V
『διεμβαλλω』	V
『διεμπιμπλημι』	V
『διεξαγω』	V
『διεξερχομαι』	V
『διεξιημι』	V
『διεξοδευω』	V
『διεξοδος』	N
『διεπω』	V
『διερεθιζω』	V
『διερευναω』	V
『διερμηνευω』	V
『διερχομαι』	V
『διεσις』	N
『διεστραμμενως』	D
『διετηρις』	N
『διετης』	A
『διευλαβεομαι』	V
『διηγεομαι』	V
『διηγημα』	N
『διηγησις』	N
『διηθεω』	V
『διηκω』	V
『διηλοω』	V
『διηνεκως』	D
『διηχεω』	V
『διθυμος』	A
『διιημι』	V
『διικνεομαι』	V
『διιστημι』	V
『δικαζω』	V
『δικαιοκριτης』	N
『δικαιολογια』	N
『δικαιος』	A
『δικαιος』	N
『δικαιοσυνη』	N
『δικαιοω』	V
『δικαιωμα』	N
『δικαιως』	D
『δικαιωσις』	N
『δικαστηριον』	N
『δικαστης』	N
『δικη』	N
『δικτυον』	N
『δικτυοω』	V
『δικτυωτος』	A
『διμερης』	A
『διμετρον』	N
『διμετρος』	A
『διμωνα』	N
『δινα』	N
『διναιοι』	N
『διναχ』	N
『δινη』	N
『διο』	C
『διοδευω』	V
『διοδος』	N
『διοικεω』	V
『διοικησις』	N
『διοικητης』	N
『διοικοδομεω』	V
『διολλυμι』	V
『διολου』	D
『διονυσια』	N
『διονυσος』	N
『διοπερ』	C
『διοπερ』	D
『διοραω』	V
『διοργιζομαι』	V
『διορθοω』	V
『διορθωτης』	N
『διοριζω』	V
『διορυγμα』	N
『διορυσσω』	V
『διοσπολις』	N
『διοτι』	C
『διοτι』	D
『διπηχυς』	A
『διπλασιαζω』	V
『διπλασιασμος』	N
『διπλασιος』	A
『διπλοις』	N
『διπλους』	A
『δις』	D
『δισκος』	N
『δισμυριοι』	A
『δισσος』	A
『δισσως』	D
『διστομος』	A
『δισχιλιοι』	A
『δισχιλιος』	A
『διταλαντον』	N
『διυλιζω』	V
『διυφαινω』	V
『διφθερα』	N
『διφραξ』	N
『διφρευω』	V
『διφρος』	N
『διχα』	D
『διχηλεω』	V
『διχομηνια』	N
『διχοστασια』	N
『διχοτομεω』	V
『διχοτομημα』	N
『διψα』	N
『διψαω』	V
『διψος』	N
『διψωδης』	A
『διωγμος』	N
『διωθεω』	V
『διωκω』	V
『διωροφος』	A
『διωρυξ』	N
『διωστηρ』	N
『διωχω』	V
『δογμα』	N
『δογματιζω』	V
『δοκεω』	V
『δοκιμαζω』	V
『δοκιμασια』	N
『δοκιμαστης』	N
『δοκιμιον』	N
『δοκιμος』	A
『δοκος』	N
『δοκωσις』	N
『δολιος』	A
『δολιοτης』	N
『δολιοω』	V
『δολιως』	D
『δολος』	N
『δολοω』	V
『δομα』	N
『δομος』	N
『δοξα』	N
『δοξαζω』	V
『δοξασμα』	N
『δοξαστος』	A
『δοξικος』	A
『δοξολογεω』	V
『δορα』	N
『δορατοφορος』	N
『δοριαλωτος』	A
『δορκαδιον』	N
『δορκας.1』	N
『δορκων.1』	N
『δορκων』	N
『δορυ』	N
『δορυμενης』	N
『δορυφορια』	N
『δορυφορος』	N
『δοσιθεος』	N
『δοσις』	N
『δοτης』	N
『δοτος』	A
『δουδι』	N
『δουλεια』	N
『δουλευω』	V
『δουλη』	N
『δουλον』	A
『δουλος』	A
『δουλος』	N
『δουλοω』	V
『δοχη』	N
『δραγμα』	N
『δρακος』	N
『δρακων』	N
『δραμα』	N
『δραξ』	N
『δραπετης』	N
『δρασσομαι』	V
『δραχμη』	N
『δραω』	V
『δρεπανηφορος』	A
『δρεπανον』	N
『δριμυλος』	N
『δρομευς』	N
『δρομος』	N
『δροσιζω』	V
『δροσος』	N
『δρυμος』	N
『δρυς』	N
『δυναμαι』	V
『δυναμις』	N
『δυναμοω』	V
『δυναστεια』	N
『δυναστευμα』	N
『δυναστευω』	V
『δυναστης』	N
『δυνατος』	A
『δυνατως』	D
『δυνομαι』	V
『δυνω』	V
『δυο』	M
『δυσαθλιος』	A
『δυσαιακτος』	A
『δυσαληκτος』	A
『δυσβαστακτος』	A
『δυσδιηγητος』	A
『δυσημερια』	N
『δυσις』	N
『δυσκαταπαυστος』	A
『δυσκλεης』	A
『δυσκολια』	N
『δυσκολος』	A
『δυσκωφος』	A
『δυσμενεια』	N
『δυσμενης』	A
『δυσμενως』	D
『δυσμη』	N
『δυσνοεω』	V
『δυσπετημα』	N
『δυσπολιορκητος』	A
『δυσπροσιτος』	A
『δυσσεβεια』	N
『δυσσεβεω』	V
『δυσσεβημα』	N
『δυσσεβης』	A
『δυστοκεω』	V
『δυστρος』	N
『δυσφημεω』	V
『δυσφημια』	N
『δυσφημος』	A
『δυσφορεω』	V
『δυσφορως』	D
『δυσχερεια』	N
『δυσχερης』	A
『δυσχρηστος』	A
『δυσωδης』	A
『δωδαι』	N
『δωδαμ』	N
『δωδεκα』	M
『δωδεκαετης』	A
『δωδεκαμηνον』	N
『δωδεκατος』	A
『δωδια』	N
『δωδω』	N
『δωηκ』	N
『δωθαιμ』	N
『δωκ』	N
『δωμα』	N
『δωμανα』	N
『δωρ』	N
『δωρα』	N
『δωρεα』	N
『δωρεαν』	N
『δωρεομαι』	V
『δωρημα』	N
『δωροδεκτης』	N
『δωροκοπεω』	V
『δωρολημπτης』	N
『δωρον』	N
『δωσιθεος』	N
『δωταια』	N
『εʹ』	M
『εα』	I
『εαν』	C
『εαν』	D
『εαν』	X
『εανπερ』	D
『εαρ』	N
『εαρσις』	N
『εασακεμ』	N
『εαυτου』	RD
『εαω』	V
『εβαρυναν』	V
『εβδελυσσω』	V
『εβδομας』	N
『εβδομηκοντα』	M
『εβδομηκοντακις』	D
『εβδομηκοστος』	A
『εβδομος』	A
『εβεαρ』	N
『εβελμαωλα』	N
『εβελχαρμιν』	N
『εβερ』	N
『εβια』	N
『εβλαζερ』	N
『εβραια』	N
『εβραιος』	A
『εβραιος』	N
『εβραις』	A
『εβραιστι』	N
『εβρωνα』	N
『εγγαδδι』	N
『εγγαστριμυθος』	A
『εγγιζω』	V
『εγγιστα』	D
『εγγλυφω』	V
『εγγραπτος』	A
『εγγραφω』	V
『εγγυαω』	V
『εγγυη』	A
『εγγυη』	N
『εγγυθεν』	D
『εγγυος』	A
『εγγυς』	A
『εγγυς』	D
『εγγυς』	P
『εγειρω』	V
『εγερσις』	N
『εγκαθετος』	A
『εγκαθημαι』	V
『εγκαθιζω』	V
『εγκαθιημι』	V
『εγκαινια』	N
『εγκαινιζω』	V
『εγκαινιοις』	N
『εγκαινισμος』	N
『εγκαινωσις』	N
『εγκαιω』	V
『εγκαλεω』	V
『εγκαρπος』	A
『εγκαρτερεω』	V
『εγκατα』	N
『εγκατα』	P
『εγκαταλειιμα』	N
『εγκαταλειμμα』	N
『εγκαταλειπω』	V
『εγκαταλιμπανω』	V
『εγκαταπαιζω』	V
『εγκατον』	N
『εγκαυχαομαι』	V
『εγκειμαι』	V
『εγκεντριζω』	V
『εγκηδευομαι』	V
『εγκισσαω』	V
『εγκλειω』	V
『εγκληρος』	A
『εγκλοιοω』	V
『εγκοιλιος』	A
『εγκοιλος』	A
『εγκολαπτω』	V
『εγκολλαω』	V
『εγκοπος』	A
『εγκοσμεω』	V
『εγκοτεω』	V
『εγκοτημα』	N
『εγκρατεια』	N
『εγκρατευομαι』	V
『εγκρατεω』	V
『εγκρατης』	A
『εγκρις』	N
『εγκρουω』	V
『εγκρυπτω』	V
『εγκρυφιας』	N
『εγκταομαι』	V
『εγκτησις』	N
『εγκτητος』	A
『εγκυκλιος』	A
『εγκυλιω』	V
『εγκυος』	A
『εγκυπτω』	V
『εγκωμιαζω』	V
『εγκωμιον』	N
『εγκωμιονς』	N
『εγλα』	N
『εγλαμ』	N
『εγλι』	N
『εγλωμ』	N
『εγρεβηλ』	N
『εγχασκω』	V
『εγχειρεω』	V
『εγχειρημα』	N
『εγχειριδιον』	N
『εγχεω』	V
『εγχριω』	V
『εγχρονιζω』	V
『εγχωριος』	A
『εγω』	
『εγω』	RI
『εγω』	RP
『εγω』	RP+X
『εδαν』	N
『εδανια』	N
『εδαφιζω』	V
『εδαφος』	N
『εδδεκελ』	N
『εδδι』	N
『εδδινους』	N
『εδεια』	N
『εδεμ』	N
『εδεν』	N
『εδενε』	N
『εδενι』	N
『εδερ』	N
『εδεσμα』	N
『εδιηλ』	N
『εδνα』	N
『εδνας』	N
『εδρα』	N
『εδραζω』	V
『εδραι』	N
『εδραιν』	N
『εδραμ』	N
『εδωμ』	N
『εζεκηλ』	N
『εζεκια』	N
『εζεκιας』	N
『εζεκιου』	N
『εζεκρι』	N
『εζερ』	N
『εζερεελ』	N
『εζερηλ』	N
『εζεριας』	N
『εζουρ』	N
『εζραιτης』	N
『εζρι』	N
『εζρικαμ』	N
『εζριλ』	N
『εζωρα』	N
『εθελοκωφοω』	V
『εθερ』	N
『εθθι』	N
『εθι』	N
『εθιζω』	V
『εθισμος』	N
『εθναν』	N
『εθναρχης』	N
『εθνηδον』	D
『εθνοπατωρ』	N
『εθνοπληθης』	A
『εθνος』	N
『εθος』	N
『εθω』	V
『ει』	C
『ει』	D
『ει』	X
『ειδεχθεια』	N
『ειδησις』	N
『ειδος』	N
『ειδω』	V
『ειδωλειον』	N
『ειδωλιον』	N
『ειδωλοθυτος』	A
『ειδωλον』	N
『ειθε』	I
『εικαζω』	V
『εικας』	N
『εικη』	D
『εικοσαετης』	A
『εικοσι』	M
『εικοστος』	A
『εικοτως』	D
『εικω.1』	V
『εικων』	N
『εικων』	V
『ειλεω』	V
『ειλικρινης』	A
『ειλκω』	V
『ειμι.1』	V
『ειμι』	V
『ειπερ』	C
『ειργω』	V
『ειρηνευω』	V
『ειρηνη』	N
『ειρηνικος』	A
『ειρηνικως』	D
『ειρηνοποιεω』	V
『ειρκτη』	N
『ειρωθ』	N
『ειρωνεια』	N
『εις.1』	A
『εις.1』	M
『εις.1』	N
『εις』	P
『εισαγω』	V
『εισακουω』	V
『εισβαλλω』	V
『εισβλεπω』	V
『εισδεχομαι』	V
『εισδυνω』	V
『εισειμι』	V
『εισερχομαι』	V
『εισκυκλεω』	V
『εισκυπτω』	V
『εισοδιαζω』	V
『εισοδιον』	N
『εισοδος』	N
『εισοραω』	V
『εισπεμπω』	V
『εισπηδαω』	V
『εισπλεω』	V
『εισπορευομαι』	V
『εισσπαομαι』	V
『ειστρεχω』	V
『εισφερω』	V
『εισφορα』	N
『ειτα』	D
『ειτα』	I
『ειτε』	C
『ειτε』	C+X
『ειτε』	V
『ειτοι』	C
『εκ』	P
『εκαστος』	A
『εκατερος』	A
『εκατερωθεν』	D
『εκατον』	M
『εκατονταετης』	A
『εκατονταπλασιων』	A
『εκατονταπλασιων』	D
『εκατονταρχης』	N
『εκατονταρχος』	N
『εκατοντας』	N
『εκατοστευω』	V
『εκατοστος』	A
『εκβαινω』	V
『εκβαλλω』	V
『εκβασις』	N
『εκβατανα』	N
『εκβεβηλοω』	V
『εκβιαζω』	V
『εκβλαστανω』	V
『εκβλυζω』	V
『εκβοαω』	V
『εκβολη』	N
『εκβολος』	A
『εκβραζω』	V
『εκβρασμος』	N
『εκγελαω』	V
『εκγενναω』	V
『εκγονος』	A
『εκγραφω』	V
『εκδανειζω』	V
『εκδειματοω』	V
『εκδεκτεον』	A
『εκδερω』	V
『εκδεχομαι』	V
『εκδεω』	V
『εκδηλος』	A
『εκδημια』	N
『εκδιαιταω』	V
『εκδιδασκω』	V
『εκδιδωμι』	V
『εκδιηγεομαι』	V
『εκδικαζω』	V
『εκδικεω』	V
『εκδικησις』	N
『εκδικητης』	N
『εκδικος』	A
『εκδιωκω』	V
『εκδοτος』	A
『εκδυω』	V
『εκει』	D
『εκειθεν』	D
『εκεινος』	RD
『εκεισε』	D
『εκελεκτος』	N
『εκζεω』	V
『εκζητεω』	V
『εκζητητης』	N
『εκθαμβεω』	V
『εκθαμβος』	A
『εκθανααδ』	N
『εκθαυμαζω』	V
『εκθεμα』	N
『εκθεριζω』	V
『εκθεσις』	N
『εκθεσμος』	A
『εκθεω』	V
『εκθηλαζω』	V
『εκθλιβω』	V
『εκθυμος』	A
『εκκαθαιρω』	V
『εκκαθαριζω』	V
『εκκαιδεκα』	M
『εκκαιδεκατος』	A
『εκκαιω』	V
『εκκακεω』	V
『εκκαλεω』	V
『εκκαλυπτω』	V
『εκκας』	N
『εκκενοω』	V
『εκκεντεω』	V
『εκκηρυκτος』	A
『εκκης』	N
『εκκινεω』	V
『εκκλαω』	V
『εκκλησια』	N
『εκκλησιαζω』	V
『εκκλησιαστης』	N
『εκκλητος』	A
『εκκλινω』	V
『εκκλυζω』	V
『εκκολαμμα』	N
『εκκολαπτω』	V
『εκκομιδη』	N
『εκκοπτω』	V
『εκκραζω』	V
『εκκρεμαμαι』	V
『εκκρουω』	V
『εκκυπτω』	V
『εκλαλεω』	V
『εκλαμβανω』	V
『εκλαμπρος』	A
『εκλαμπω』	V
『εκλαμψις』	N
『εκλατομεω』	V
『εκλεγω』	V
『εκλειπω』	V
『εκλειχω』	V
『εκλειψις』	N
『εκλεκτος』	A
『εκλευκαινω』	V
『εκλευκος』	A
『εκλικμαω』	V
『εκλιμια』	N
『εκλιμπανω』	V
『εκλογη』	N
『εκλογιζομαι』	V
『εκλογιστη』	N
『εκλογιστης』	N
『εκλογιστια』	N
『εκλοχιζω』	V
『εκλυσις』	N
『εκλυτροομαι』	V
『εκλυω』	V
『εκλω』	V
『εκμαρτυρεω』	V
『εκμασσω』	V
『εκμελεταω』	V
『εκμελιζω』	V
『εκμετρεω』	V
『εκμιαινω』	V
『εκμυελιζω』	V
『εκμυκτηριζω』	V
『εκνευω』	V
『εκνηφω』	V
『εκνηψις』	N
『εκουσιαζομαι』	V
『εκουσιασμος』	N
『εκουσιος』	A
『εκουσιως』	D
『εκπαιδευω』	V
『εκπαιζω』	V
『εκπειραζω』	V
『εκπεμπω』	V
『εκπεραω』	V
『εκπεριπορευομαι』	V
『εκπεταζω』	V
『εκπεταννυμι』	V
『εκπετομαι』	V
『εκπηδαω』	V
『εκπιεζω』	V
『εκπικραινομαι』	V
『εκπινω』	V
『εκπιπτω』	V
『εκπληροω』	V
『εκπληρωσις』	N
『εκπλησσω』	V
『εκπλυνω』	V
『εκποιεω』	V
『εκπολεμεω』	V
『εκπολιορκεω』	V
『εκπολιτευω』	V
『εκπορευομαι』	V
『εκπορθεω』	V
『εκπορνευω』	V
『εκπρεπης』	A
『εκπρεπης』	N
『εκπρεπω』	V
『εκπριω』	V
『εκπυροω』	V
『εκρεω』	V
『εκρηγμα』	N
『εκρηγνυμι』	V
『εκριζοω』	V
『εκριζωτης』	N
『εκριπτεω』	V
『εκριπτω』	V
『εκρυσις』	N
『εκσαρκιζομαι』	V
『εκσιφωνιζω』	V
『εκσοβεω』	V
『εκσπαω』	V
『εκσπερματιζω』	V
『εκσπονδυλιζω』	V
『εκστασις』	N
『εκστρατευω』	V
『εκστρεφω』	V
『εκσυριζω』	V
『εκσυρω』	V
『εκταρασσω』	V
『εκτασις』	N
『εκτασσω』	V
『εκτεινω』	V
『εκτελεω』	V
『εκτεμνω』	V
『εκτενεια』	N
『εκτενης』	A
